mote_id,monitored_time,tx_time,rx_time,on_time,int_time
11,0.289135,0.0,0.0,0.000798,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.331799,0.0,0.0,0.0,0.0
3,0.287935,0.0,0.0,0.000798,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.335498,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.391971,0.0,0.0,0.000798,0.0
8,0.40421,0.0,0.0,0.000399,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.289135,0.0,0.0,0.000798,0.0
12,0.357361,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.318249,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.372189,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.470751,0.0,0.0,0.000798,0.0
3,0.287935,0.0,0.0,0.000798,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.47445,0.0,0.0,0.000798,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.391971,0.0,0.0,0.000798,0.0
8,0.404609,0.0,0.0,0.000798,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.289135,0.0,0.0,0.000798,0.0
12,0.49648,0.0,0.0,0.000798,0.0
13,0.464974,0.0,0.0,0.0,0.0
14,0.457368,0.0,0.0,0.000798,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.372189,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.470751,0.0,0.0,0.000798,0.0
3,0.537935,0.0,0.0,0.001596,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.47445,0.0,0.0,0.000798,0.0
6,0.593271,0.0,0.0,0.0,0.0
7,0.391971,0.0,0.0,0.000798,0.0
8,0.404609,0.0,0.0,0.000798,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.539134,0.0,0.0,0.001595,0.0
12,0.49648,0.0,0.0,0.000798,0.0
13,0.604093,0.0,0.0,0.000798,0.0
14,0.457368,0.0,0.0,0.000798,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.511308,0.0,0.0,0.000798,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.470751,0.0,0.0,0.000798,0.0
3,0.662935,0.0,0.0,0.002394,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.47445,0.0,0.0,0.000798,0.0
6,0.593271,0.0,0.0,0.0,0.0
7,0.641971,0.0,0.0,0.001596,0.0
8,0.654609,0.0,0.0,0.001596,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.664135,0.0,0.0,0.002393,0.0
12,0.49648,0.0,0.0,0.000798,0.0
13,0.604093,0.0,0.0,0.000798,0.0
14,0.457368,0.0,0.0,0.000798,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.686845,0.0,0.0,0.0,0.0
20,0.511308,0.0,0.0,0.000798,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.749218,0.0,0.0,0.0,0.0
2,0.720751,0.0,0.0,0.001596,0.0
3,0.787936,0.0,0.0,0.003192,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.72445,0.0,0.0,0.001596,0.0
6,0.732223,0.0,0.0,0.000798,0.0
7,0.766971,0.0,0.0,0.002394,0.0
8,0.779609,0.0,0.0,0.002394,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.789135,0.0,0.0,0.003191,0.0
12,0.746479,0.0,0.0,0.001595,0.0
13,0.604093,0.0,0.0,0.000798,0.0
14,0.707367,0.0,0.0,0.001595,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.728297,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.686845,0.0,0.0,0.0,0.0
20,0.761307,0.0,0.0,0.001595,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.749218,0.0,0.0,0.0,0.0
2,0.845751,0.0,0.0,0.002394,0.0
3,0.912935,0.0,0.0,0.00399,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.84945,0.0,0.0,0.002394,0.0
6,0.732223,0.0,0.0,0.000798,0.0
7,0.891972,0.0,0.0,0.003192,0.0
8,0.90461,0.0,0.0,0.003192,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.914135,0.0,0.0,0.003988,0.0
12,0.87148,0.0,0.0,0.002393,0.0
13,0.854092,0.0,0.0,0.001595,0.0
14,0.832368,0.0,0.0,0.002393,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.804423,0.0,0.0,0.0,0.0
17,0.867416,0.0,0.0,0.000798,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.825964,0.0,0.0,0.000798,0.0
20,0.886308,0.0,0.0,0.002393,0.0
21,0.0,0.0,0.0,0.0,0.0
1,0.749218,0.0,0.0,0.0,0.0
2,0.970752,0.0,0.0,0.003192,0.0
3,0.912935,0.0,0.0,0.00399,0.0
4,0.987156,0.0,0.0,0.0,0.0
5,0.974451,0.0,0.0,0.003192,0.0
6,0.982223,0.0,0.0,0.001596,0.0
7,0.891972,0.0,0.0,0.003192,0.0
8,0.90461,0.0,0.0,0.003192,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.918496,0.0,0.0,0.0,0.0
11,0.914135,0.0,0.0,0.003988,0.0
12,0.99648,0.0,0.0,0.003191,0.0
13,0.979093,0.0,0.0,0.002393,0.0
14,0.957368,0.0,0.0,0.003191,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.943542,0.0,0.0,0.000798,0.0
17,0.867416,0.0,0.0,0.000798,0.0
18,0.946023,0.0,0.0,0.0,0.0
19,0.825964,0.0,0.0,0.000798,0.0
20,0.886308,0.0,0.0,0.002393,0.0
21,0.995331,0.0,0.0,0.0,0.0
1,0.749218,0.0,0.0,0.0,0.0
2,1.095751,0.0,0.0,0.00399,0.0
3,1.037935,0.0,0.0,0.004788,0.0
4,0.987156,0.0,0.0,0.0,0.0
5,1.09945,0.0,0.0,0.00399,0.0
6,0.982223,0.0,0.0,0.001596,0.0
7,1.016971,0.0,0.0,0.00399,0.0
8,1.029609,0.0,0.0,0.00399,0.0
9,0.0,0.0,0.0,0.0,0.0
10,1.057615,0.0,0.0,0.000798,0.0
11,1.039135,0.0,0.0,0.004786,0.0
12,0.99648,0.0,0.0,0.003191,0.0
13,0.979093,0.0,0.0,0.002393,0.0
14,1.082368,0.0,0.0,0.003988,0.0
15,1.087649,0.0,0.0,0.0,0.0
16,0.943542,0.0,0.0,0.000798,0.0
17,0.867416,0.0,0.0,0.000798,0.0
18,1.085142,0.0,0.0,0.000798,0.0
19,1.075963,0.0,0.0,0.001595,0.0
20,1.011308,0.0,0.0,0.003191,0.0
21,0.995331,0.0,0.0,0.0,0.0
1,1.20057,0.0,0.011039,0.451352,0.0
2,1.20057,0.0,0.0,0.00399,0.0
3,1.201786,0.005632,0.004415,0.022728,0.002109
4,1.20057,0.0,0.0,0.000798,0.0
5,1.20057,0.0,0.0,0.00399,0.0
6,1.20057,0.0,0.0,0.002394,0.0
7,1.20057,0.0,0.0,0.004788,0.0
8,1.20057,0.0,0.0,0.004788,0.0
9,1.20057,0.0,0.0,0.0,0.0
10,1.20057,0.0,0.0,0.000798,0.0
11,1.200718,0.006623,0.0,0.020274,0.003973
12,1.20057,0.0,0.0,0.003988,0.0
13,1.20057,0.0,0.0,0.003191,0.0
14,1.20057,0.0,0.0,0.003988,0.0
15,1.20057,0.0,0.0,0.0,0.0
16,1.20057,0.0,0.00229,0.006121,0.001806
17,1.20057,0.0,0.0,0.001595,0.0
18,1.20057,0.0,0.0,0.000798,0.0
19,1.20057,0.0,0.0,0.002576,0.000604
20,1.20057,0.0,0.0,0.003988,0.0
21,1.20057,0.0,0.0,0.000798,0.0
1,1.298205,0.0,0.0905,0.548987,0.0
2,1.298205,0.0,0.002273,0.006895,0.0
3,1.298242,0.039731,0.01545,0.112513,0.034236
4,1.298205,0.0,0.0,0.000798,0.0
5,1.298205,0.0,0.002208,0.008351,0.001348
6,1.298205,0.0,0.002278,0.007597,0.002093
7,1.298205,0.0,0.005004,0.014142,0.002396
8,1.298205,0.0,0.002207,0.008474,0.000531
9,1.298205,0.0,0.002261,0.005909,0.00209
10,1.298205,0.0,0.0,0.000798,0.0
11,1.299996,0.05256,0.0,0.110375,0.036875
12,1.298205,0.0,0.002208,0.007977,0.000855
13,1.298205,0.0,0.002249,0.008891,0.001925
14,1.298205,0.0,0.002207,0.00913,0.001972
15,1.298205,0.0,0.002208,0.004736,0.001584
16,1.298205,0.0,0.00229,0.006121,0.001806
17,1.298205,0.0,0.004415,0.00694,0.0
18,1.298205,0.0,0.0,0.000798,0.0
19,1.298205,0.0,0.00223,0.005232,0.000604
20,1.298205,0.0,0.002313,0.006894,0.0
21,1.298205,0.0,0.0,0.000798,0.0
1,1.402265,0.0,0.134638,0.653047,0.0
2,1.402265,0.0,0.002273,0.008086,0.000394
3,1.402265,0.044145,0.048553,0.215705,0.040655
4,1.402265,0.0,0.002206,0.007179,0.002151
5,1.402265,0.0,0.002208,0.009538,0.001737
6,1.402265,0.0,0.004485,0.013485,0.004147
7,1.402265,0.0,0.007212,0.018536,0.002965
8,1.402265,0.0,0.00224,0.009256,0.000914
9,1.402265,0.0,0.002261,0.005909,0.00209
10,1.402265,0.0,0.00222,0.005963,0.001856
11,1.402265,0.059597,0.0,0.12326,0.041026
12,1.402265,0.0,0.006621,0.017323,0.00234
13,1.402265,0.0,0.002249,0.009689,0.001925
14,1.403032,0.031663,0.002207,0.053511,0.001972
15,1.402265,0.0,0.002208,0.004736,0.001584
16,1.402265,0.0,0.00229,0.006919,0.001806
17,1.402265,0.0,0.006622,0.012591,0.00184
18,1.402265,0.0,0.0,0.001595,0.0
19,1.402265,0.0,0.00223,0.006028,0.000604
20,1.402265,0.0,0.005811,0.01496,0.00193
21,1.402265,0.0,0.002206,0.006051,0.001438
1,1.484305,0.0,0.189813,0.735087,0.0
2,1.484305,0.0,0.004479,0.013465,0.002016
3,1.484305,0.044145,0.056017,0.225994,0.040655
4,1.501108,0.0,0.002206,0.007977,0.002151
5,1.484305,0.0,0.004415,0.014602,0.002987
6,1.48475,0.0,0.006691,0.016809,0.004278
7,1.484305,0.0,0.007212,0.019304,0.003349
8,1.484305,0.0,0.004449,0.015463,0.00275
9,1.484305,0.0,0.002261,0.005909,0.00209
10,1.484305,0.0,0.004426,0.012311,0.004049
11,1.484305,0.059597,0.002207,0.128701,0.042717
12,1.49648,0.0,0.006621,0.018121,0.00234
13,1.486355,0.0,0.006662,0.017748,0.001925
14,1.484383,0.086071,0.002207,0.12348,0.001972
15,1.484305,0.0,0.006622,0.01077,0.001584
16,1.484305,0.0,0.006704,0.012909,0.001806
17,1.492416,0.0,0.006622,0.013388,0.00184
18,1.484305,0.0,0.004414,0.007615,0.0
19,1.484305,0.0,0.004437,0.011309,0.002056
20,1.484305,0.0,0.005811,0.015346,0.002316
21,1.484305,0.0,0.002206,0.006051,0.001438
1,1.604328,0.0,0.251611,0.85511,0.0
2,1.604328,0.0,0.008893,0.020372,0.002404
3,1.604328,0.044145,0.058225,0.231043,0.041894
4,1.604328,0.0,0.002206,0.007977,0.002151
5,1.604813,0.0,0.006622,0.021158,0.005352
6,1.604328,0.0,0.006691,0.016809,0.004278
7,1.604328,0.0,0.011626,0.025329,0.003349
8,1.604328,0.0,0.006655,0.021594,0.004688
9,1.604328,0.0,0.006675,0.012025,0.00209
10,1.604328,0.0,0.006633,0.017672,0.005567
11,1.604328,0.059597,0.006622,0.135294,0.042757
12,1.604328,0.0,0.006621,0.018521,0.00274
13,1.604878,0.061798,0.006662,0.099926,0.001925
14,1.604328,0.086071,0.004413,0.126782,0.002023
15,1.604791,0.0,0.008829,0.015168,0.002212
16,1.604328,0.0,0.008912,0.017288,0.002376
17,1.604328,0.0,0.006622,0.013388,0.00184
18,1.604328,0.0,0.006621,0.012004,0.0006
19,1.604328,0.0,0.006645,0.017668,0.004208
20,1.604328,0.0,0.005811,0.016543,0.002715
21,1.604328,0.0,0.002206,0.006848,0.001438
1,1.699823,0.0,0.286925,0.950605,0.0
2,1.699823,0.0,0.008893,0.020372,0.002404
3,1.699823,0.044145,0.058225,0.231842,0.041894
4,1.699823,0.0,0.004413,0.01407,0.004055
5,1.699823,0.0,0.006622,0.021158,0.005352
6,1.699823,0.0,0.011104,0.026547,0.006466
7,1.700374,0.011037,0.011626,0.045625,0.003671
8,1.699823,0.0,0.006782,0.022784,0.004688
9,1.699823,0.0,0.006675,0.015752,0.002493
10,1.699823,0.0,0.006633,0.018468,0.005567
11,1.699823,0.059597,0.006622,0.136092,0.042757
12,1.699823,0.0,0.008827,0.023223,0.003596
13,1.699823,0.086075,0.006662,0.131302,0.001925
14,1.699823,0.086071,0.004413,0.126782,0.002023
15,1.699823,0.0,0.008829,0.015168,0.002212
16,1.699823,0.0,0.011119,0.022053,0.003381
17,1.699823,0.0,0.008829,0.018734,0.003433
18,1.699823,0.0,0.006621,0.012004,0.0006
19,1.700565,0.0,0.006645,0.018066,0.004441
20,1.699823,0.0,0.008019,0.02239,0.004398
21,1.699823,0.0,0.004413,0.011822,0.002628
1,1.800736,0.0,0.353138,1.051518,0.0
2,1.800736,0.0,0.0111,0.024941,0.003202
3,1.800736,0.044145,0.060432,0.238157,0.043995
4,1.800736,0.0,0.008828,0.020613,0.004055
5,1.800736,0.0,0.011036,0.028152,0.005711
6,1.800736,0.0,0.015519,0.032942,0.006854
7,1.80128,0.077794,0.011626,0.132299,0.003671
8,1.800736,0.0,0.00899,0.027998,0.006111
9,1.800736,0.0,0.008882,0.020388,0.003329
10,1.800736,0.0,0.006633,0.018468,0.005567
11,1.800736,0.059597,0.008829,0.141752,0.044634
12,1.800736,0.0,0.011033,0.028704,0.005268
13,1.800736,0.086075,0.008869,0.13714,0.003968
14,1.800736,0.086071,0.00662,0.131031,0.002508
15,1.800736,0.0,0.011036,0.019982,0.003253
16,1.800736,0.0,0.011119,0.022053,0.003381
17,1.800736,0.0,0.013085,0.02764,0.005844
18,1.800736,0.0,0.008828,0.016801,0.001635
19,1.800736,0.0,0.006666,0.018848,0.004824
20,1.800736,0.0,0.010302,0.029127,0.006515
21,1.800736,0.0,0.00662,0.017223,0.004252
1,1.901806,0.0,0.401697,1.152588,0.0
2,1.901806,0.0,0.013307,0.031269,0.005314
3,1.901806,0.044145,0.060432,0.238157,0.043995
4,1.901806,0.0,0.011035,0.026479,0.005747
5,1.901806,0.0,0.013244,0.034076,0.00745
6,1.901806,0.0,0.017725,0.038326,0.008448
7,1.901806,0.086078,0.013834,0.145925,0.00378
8,1.901806,0.0,0.00899,0.027998,0.006111
9,1.901806,0.0,0.01109,0.023774,0.00352
10,1.901806,0.0,0.011047,0.025056,0.005595
11,1.901806,0.059597,0.008829,0.141752,0.044634
12,1.901806,0.0,0.013241,0.033192,0.005911
13,1.901806,0.086075,0.011077,0.142348,0.005366
14,1.901806,0.086071,0.00662,0.131829,0.002508
15,1.901806,0.0,0.013244,0.024137,0.00365
16,1.901902,0.039827,0.011119,0.077159,0.003381
17,1.901806,0.0,0.015291,0.03281,0.007226
18,1.901806,0.0,0.008828,0.017599,0.001635
19,1.901806,0.0,0.006851,0.020427,0.004858
20,1.901806,0.0,0.012509,0.032057,0.006515
21,1.901806,0.0,0.008827,0.021975,0.005231
1,1.999379,0.0,0.452457,1.250161,0.0
2,1.999379,0.0,0.013307,0.036216,0.006478
3,1.999379,0.044145,0.06264,0.241083,0.043995
4,1.999734,0.0,0.011035,0.026479,0.005747
5,1.999379,0.0,0.013244,0.034874,0.00745
6,1.999379,0.0,0.017725,0.039124,0.008448
7,1.999379,0.086078,0.013834,0.145925,0.00378
8,1.999379,0.0,0.011196,0.032971,0.007284
9,1.999379,0.0,0.01109,0.023774,0.00352
10,1.999379,0.0,0.014741,0.033521,0.00773
11,1.999379,0.059597,0.011036,0.146783,0.045867
12,1.999839,0.0,0.015448,0.037926,0.006862
13,1.999379,0.086075,0.011077,0.143145,0.005366
14,1.999379,0.086071,0.008828,0.136862,0.003749
15,1.999379,0.0,0.013244,0.024935,0.00365
16,1.999379,0.086076,0.011119,0.1364,0.003381
17,1.999379,0.0,0.015291,0.034,0.007619
18,1.999929,0.004415,0.013241,0.034197,0.003431
19,1.999379,0.0,0.009059,0.025171,0.00585
20,1.999379,0.0,0.012509,0.032057,0.006515
21,1.999379,0.0,0.008827,0.021975,0.005231
1,2.102497,0.0,0.520878,1.353279,0.0
2,2.102497,0.0,0.015514,0.041898,0.008337
3,2.102497,0.044145,0.064847,0.247075,0.045754
4,2.102497,0.0,0.014746,0.035218,0.008137
5,2.102929,0.0,0.015451,0.040113,0.008931
6,2.102497,0.0,0.017725,0.039519,0.008843
7,2.102497,0.086078,0.016042,0.150113,0.004193
8,2.102497,0.0,0.013403,0.037832,0.008366
9,2.102497,0.0,0.013298,0.028054,0.004014
10,2.102497,0.0,0.016947,0.039751,0.009768
11,2.102497,0.059597,0.013243,0.152127,0.047402
12,2.102497,0.0,0.015448,0.03832,0.007256
13,2.103117,0.086075,0.011077,0.143544,0.005366
14,2.102497,0.086071,0.011035,0.14222,0.005294
15,2.102497,0.0,0.013244,0.027039,0.005754
16,2.102497,0.086076,0.013326,0.142261,0.005447
17,2.102497,0.0,0.015291,0.034,0.007619
18,2.103048,0.072836,0.013241,0.122636,0.003431
19,2.102497,0.0,0.011266,0.030258,0.007148
20,2.102497,0.0,0.015067,0.038818,0.00829
21,2.102497,0.0,0.013241,0.031323,0.006898
1,2.198215,0.0,0.576057,1.448997,0.0
2,2.198215,0.0,0.015514,0.041898,0.008337
3,2.198215,0.044145,0.069262,0.25312,0.045754
4,2.198215,0.0,0.014746,0.036409,0.00853
5,2.198215,0.0,0.015451,0.040113,0.008931
6,2.198215,0.0,0.022138,0.046031,0.008843
7,2.198215,0.086078,0.020457,0.156575,0.004193
8,2.198215,0.0,0.015611,0.04226,0.008983
9,2.198215,0.0,0.018768,0.036737,0.004446
10,2.198215,0.0,0.019499,0.045924,0.011342
11,2.198215,0.059597,0.015451,0.156972,0.048472
12,2.198215,0.0,0.017655,0.044488,0.007256
13,2.198215,0.086075,0.013283,0.149508,0.007496
14,2.198215,0.086071,0.011035,0.14222,0.005294
15,2.200326,0.044048,0.017422,0.092645,0.005754
16,2.198215,0.086076,0.015534,0.147628,0.007049
17,2.198215,0.0,0.017498,0.040729,0.010126
18,2.198215,0.086078,0.013241,0.139749,0.003431
19,2.199589,0.0,0.011266,0.030651,0.007541
20,2.198215,0.0,0.019481,0.044881,0.00829
21,2.198215,0.0,0.013356,0.032896,0.006981
1,2.300167,0.0,0.626823,1.550949,0.0
2,2.300167,0.0,0.01787,0.047805,0.00934
3,2.300167,0.044145,0.069262,0.253918,0.045754
4,2.300167,0.0,0.016954,0.040788,0.009114
5,2.300167,0.0,0.017658,0.044925,0.00995
6,2.300807,0.007261,0.024345,0.064179,0.010706
7,2.300167,0.086078,0.020457,0.157373,0.004193
8,2.300167,0.0,0.015611,0.043454,0.009378
9,2.300167,0.0,0.018768,0.037535,0.004446
10,2.300167,0.0,0.019499,0.045924,0.011342
11,2.300167,0.059597,0.015451,0.157769,0.048472
12,2.300167,0.0,0.019862,0.050171,0.009143
13,2.300167,0.086075,0.015491,0.155348,0.009162
14,2.300167,0.086071,0.013241,0.14711,0.006376
15,2.300167,0.086082,0.017422,0.147017,0.005754
16,2.300167,0.086076,0.015534,0.147628,0.007049
17,2.300167,0.0,0.019705,0.046528,0.011775
18,2.300167,0.086078,0.015449,0.145161,0.005064
19,2.300167,0.0,0.013474,0.035277,0.008374
20,2.300167,0.0,0.021688,0.049012,0.008656
21,2.300167,0.0,0.017771,0.03887,0.006981
1,2.402167,0.0,0.695242,1.652949,0.0
2,2.402167,0.0,0.020077,0.052851,0.01058
3,2.402167,0.044145,0.069262,0.253918,0.045754
4,2.402167,0.0,0.019162,0.045425,0.009936
5,2.402167,0.0,0.019865,0.049611,0.010818
6,2.403062,0.07504,0.024345,0.151734,0.010706
7,2.402167,0.086078,0.022664,0.162732,0.005784
8,2.403235,0.0,0.015611,0.043454,0.009378
9,2.402167,0.0,0.021019,0.043759,0.006502
10,2.402167,0.0,0.022087,0.052338,0.013154
11,2.402167,0.059597,0.015451,0.157769,0.048472
12,2.402167,0.0,0.022069,0.056515,0.011663
13,2.402167,0.086075,0.017698,0.161455,0.011064
14,2.402167,0.086071,0.015448,0.152212,0.007695
15,2.402167,0.086082,0.019628,0.152743,0.007631
16,2.402167,0.086076,0.017741,0.153257,0.008887
17,2.402167,0.0,0.021912,0.052596,0.01366
18,2.402167,0.086078,0.017656,0.150814,0.006936
19,2.402167,0.0,0.015682,0.04095,0.009827
20,2.402167,0.0,0.023896,0.054182,0.009642
21,2.402167,0.0,0.019977,0.041766,0.006981
1,2.50382,0.0,0.759245,1.754602,0.0
2,2.50382,0.0,0.022284,0.057811,0.011729
3,2.50382,0.044145,0.071469,0.258341,0.046338
4,2.504301,0.0,0.021634,0.050769,0.010696
5,2.50382,0.0,0.022073,0.054196,0.011594
6,2.50382,0.086075,0.026552,0.171869,0.012713
7,2.50382,0.086078,0.022664,0.162732,0.005784
8,2.50382,0.0,0.020026,0.049862,0.009773
9,2.50382,0.0,0.021019,0.043759,0.006502
10,2.50382,0.0,0.024295,0.058273,0.014873
11,2.50382,0.059597,0.017658,0.163712,0.050208
12,2.50382,0.0,0.024276,0.062404,0.013726
13,2.50382,0.086075,0.019905,0.16747,0.012874
14,2.50382,0.086071,0.017654,0.157247,0.008922
15,2.50382,0.086082,0.021834,0.158327,0.009417
16,2.50382,0.086076,0.019949,0.158799,0.010635
17,2.50437,0.052968,0.021912,0.123373,0.01366
18,2.50382,0.086078,0.019864,0.156399,0.008713
19,2.50382,0.0,0.017889,0.045697,0.010805
20,2.50382,0.0,0.023896,0.054182,0.009642
21,2.50382,0.0,0.020249,0.044095,0.006981
1,2.600861,0.0,0.807798,1.851643,0.0
2,2.600861,0.0,0.024783,0.064061,0.013768
3,2.600861,0.044145,0.073676,0.262654,0.046862
4,2.600861,0.0,0.021634,0.050769,0.010696
5,2.600861,0.0,0.022073,0.057377,0.013658
6,2.600861,0.086075,0.026552,0.171869,0.012713
7,2.600861,0.086078,0.02487,0.168099,0.007314
8,2.600861,0.0,0.022232,0.055833,0.01197
9,2.600861,0.0,0.023225,0.049524,0.008506
10,2.600861,0.0,0.024295,0.05907,0.014873
11,2.600861,0.059597,0.019865,0.16955,0.051883
12,2.602588,0.017178,0.024276,0.086977,0.013726
13,2.600861,0.086075,0.019905,0.16747,0.012874
14,2.600861,0.086071,0.019861,0.163205,0.011039
15,2.601369,0.086082,0.021834,0.158725,0.009417
16,2.600861,0.086076,0.019949,0.159596,0.010635
17,2.600861,0.08607,0.021912,0.166156,0.01366
18,2.600861,0.086078,0.022072,0.162252,0.010407
19,2.600861,0.0,0.017889,0.046493,0.010805
20,2.600861,0.0,0.026102,0.058917,0.010444
